,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula,Left-Amygdala,Right-Amygdala,Left-Hippocampus,Right-Hippocampus
ctx-lh-postcentral,56.293871780150276,73.98648525237566,45.880278987817846,83.55237878121723,94.76813810558906,83.28265125462805,51.710733895391584,82.4378553820998,63.03967004989794,83.77947242612596,91.25785774386773,88.87631855561975,110.45361017187261,73.30757123244501,82.55906976220118,47.21228653645151,62.8728876384726,102.7277956543408,82.13403679352427,91.85858696931932,0.0,53.52569476429054,15.264337522473747,53.98147830506312,96.08850087289322,90.43229511629129,70.71774883294857,44.11349000022555,63.33245613427605,26.19160170741759,121.90980272316087,104.43179592442141,49.10193478876367,75.48509786706248,113.84199576606166,77.32399368889322,102.34256201600583,85.76129663198896,116.72617529928752,116.16367762773353,110.11811840019789,139.89639023220005,64.10148204214939,121.80722474467596,123.4382436686459,91.40568910084318,115.45994976614185,139.1006829602213,102.6352765865616,54.092513345194085,121.7004519301387,138.55684753919599,130.7019510183379,101.91172650877817,101.06433594498111,56.05354582896607,98.55962662266938,67.07458535093602,99.6393496566492,122.71511724314979,89.3364427319557,77.5306391048081,131.78011989674314,117.7030161040914,128.92633555639438,137.81872151489435,105.99528291391084,119.11758896149637,86.86195945291587,109.29318368498559,76.12489737267302,107.68008172359454
ctx-lh-posteriorcingulate,69.2098258919931,40.53393639902249,57.41080037762929,66.48308055437865,69.12307863514182,68.85491994040804,69.77822009767804,84.0535543567314,32.69556544854363,88.84818512496471,78.1490665331327,67.45368781616021,80.97530487747484,84.91760712596653,59.74110812497538,26.076809620810597,71.66589146867567,93.84028985462481,80.21845174272562,79.91870869827665,53.52569476429054,0.0,48.228622207149975,42.532340636273474,65.37583651472461,81.0617048920142,60.663003552412405,56.00892785976178,74.06753674856482,63.33245613427605,97.2265395866787,83.92258337301111,56.302753041036986,67.05967491719595,64.81512169239521,40.718546143004666,54.63515351859094,65.92419889539804,74.6993975879324,74.57211275000863,69.87846592477543,90.76342875850384,32.37282811247729,88.26097665446491,84.01190391843289,64.48255578061404,81.44937077718895,87.40709353364863,59.89156868875618,24.55605831561735,69.95712972957081,92.00543462209176,81.40024569987489,76.1774244773345,55.25395913416522,3.0,51.39066063011839,39.92492955535426,65.70388116390082,78.70196947980399,56.72741841473134,54.53439281774392,78.61933604400383,68.47627326307996,97.082439194738,93.49331526906082,53.79591062525106,69.07966415668217,64.51356446515724,65.19202405202648,60.01666435249463,60.975404877704584
ctx-lh-precentral,63.90618123468183,62.26556030423239,32.71085446759225,90.93954035511726,92.36882591004391,88.25531145489205,64.47480127925948,86.21484790916237,65.58200972827838,94.81561052906846,83.33724617480469,94.87887014504336,100.32447358446493,77.77531742140305,83.24061508662703,44.11349000022555,54.8270006474912,93.72299611087985,73.35529974037323,100.44401425669923,15.264337522473747,48.228622207149975,0.0,60.024994793835674,84.6994687114388,78.03204469959762,55.767373974394744,53.637673327615545,63.13477647065839,38.691084244306204,110.43097391583576,99.443451267542,51.43928459844674,69.70652767137379,112.0044641967453,65.7419196555744,92.20086767487604,92.57429448826494,112.1160113453917,116.67476162392619,111.30588483993108,137.04743704279917,66.40783086353596,125.95237195067031,114.0,96.17692030835673,105.04284840006957,135.06294828708576,100.80178569846865,49.76946855251722,112.66765285564442,128.59626744194406,120.68968472906042,107.74506949276147,95.68176419778223,50.24937810560445,91.18662182579197,70.35623639735144,88.48163651289458,110.73391531053167,75.84194090343416,80.8084154033477,126.17844506887855,114.16216536138407,117.34138229968147,130.61010680647956,101.95096860746347,111.22050170719426,84.08329203831163,104.60401521930217,76.03946343840151,104.33599570617994
ctx-lh-precuneus,64.1482657598785,82.52272414311103,85.0,35.62302626111375,89.86100377805714,63.984373092185564,42.30839160261236,88.53247991556545,25.019992006393608,62.96824596572466,110.23872550061526,49.4064773081425,119.30632841555388,88.66791979064357,70.83784299369935,35.397740040855716,98.22932352408826,127.10232098588916,111.20251795710384,52.51666402200353,53.98147830506312,42.532340636273474,60.024994793835674,0.0,106.0801583709225,118.36384583140241,97.82126558167197,23.53720459187964,88.48163651289458,54.53439281774392,136.8941196691808,111.02252023801297,65.30696746902278,94.40338976964757,73.28028384224504,83.09632964216891,89.67719888578144,36.837480912787726,100.04498987955368,77.70456872024965,60.01666435249463,104.94284158531252,24.919871588754223,71.23903424387504,121.40428328522844,50.049975024968795,120.6358155772986,104.44615837837216,75.56454194925024,39.370039370059054,103.31021246711285,129.0193783894497,117.80067911519016,53.72150407425317,70.68238818828917,45.05552130427524,75.49834435270749,16.881943016134134,106.49882628461216,118.93275410920239,96.55568341635825,29.68164415931166,100.96534058774823,78.26876771739798,137.60087209025966,124.78781991845197,72.78049189171504,102.22035022440492,86.58521813797087,91.04394543296111,74.59892760623305,81.29575634681062
ctx-lh-rostralanteriorcingulate,99.02524930541705,27.65863337187866,62.369864518050704,121.81132952233959,61.82232606429493,98.06630410084801,120.54459755625716,94.11163583744573,89.05616205518852,132.5971342073425,39.38701054916455,112.22299229658778,20.71231517720798,96.64884893261792,74.78636239315294,87.3269717784832,58.80476171195663,46.968074263269514,48.25971404805462,128.42507543311004,96.08850087289322,65.37583651472461,84.6994687114388,106.0801583709225,0.0,36.61966684720111,47.93745925682754,118.23282116231516,76.72027111526653,104.17773274553444,32.38826948140329,53.225933528685054,77.85884663928692,48.38388161361178,96.25487000666512,28.106938645110393,63.39558344238185,120.8056290079233,61.82232606429493,100.65286881157436,119.4361754243663,99.7897790357309,89.31965069345043,133.24413683160697,34.84250278036869,108.45275469069469,21.863211109075447,97.0051545022222,75.07995737878386,84.59905436823747,64.63745044476924,54.433445601027316,57.56735185849702,125.03199590504823,95.67131231461184,63.20601237224193,83.71977066380438,102.57680049601859,6.4031242374328485,47.81213235152768,50.57667446560717,118.26242006656214,86.08716512930368,104.66613587975817,33.27160951922825,61.48983655857283,79.56129712366435,53.83307533477908,57.445626465380286,58.957611891934704,69.06518659932803,70.7248188403477
ctx-lh-rostralmiddlefrontal,100.18482919085105,46.34652090502587,46.76537180435969,139.00719405843714,80.05623023850174,112.41885962773328,124.47489706764172,96.90201236300514,106.55515003977987,141.19844191774922,36.71725207582942,131.0,44.06812907306141,93.70165420097983,91.48770409186143,97.70875088752287,38.61346915261564,32.01562118716424,27.85677655436824,144.37451298619158,90.43229511629129,81.0617048920142,78.03204469959762,118.36384583140241,36.61966684720111,0.0,38.50973902793941,124.18534535121283,69.02897942168927,99.9799979995999,40.124805295477756,64.89992295835181,77.87810988975015,46.66904755831214,127.28707711311466,49.92995093127971,90.1443287178955,139.02877400020472,93.13968005098579,129.65338406690356,145.83552379307312,134.22741895752895,107.2706856508338,159.1257364476281,67.7126280689208,129.34063553268942,51.42956348249516,132.28378585450298,103.9038016628843,97.28309205612247,98.6154146165801,89.20762299265685,92.46080250571049,146.6015006744474,120.50726119201282,79.91245209602819,108.5080642164443,119.82069938036582,42.871902220452036,77.51773990513398,64.47480127925948,135.2368293032634,121.4495780149112,134.3354011420668,53.5723809439155,95.34149149242423,111.18003417880388,90.21640649017229,72.56031973468694,90.86803618434813,80.77747210701756,102.31813133555558
ctx-lh-superiorfrontal,99.86991538997117,34.336569426778794,31.496031496047245,125.29964086141668,92.57429448826494,113.26517558367179,112.69871339105873,107.70793842609746,91.76600677810929,136.0514608521349,64.30549432202508,123.47469376354006,66.49060083951716,103.2811696293182,96.21330469326995,69.45502141674135,50.75431016179808,67.80855403265875,55.308227236099334,135.71661652133832,70.71774883294857,60.663003552412405,55.767373974394744,97.82126558167197,47.93745925682754,38.50973902793941,0.0,100.92076099594176,79.93747556684536,88.7862601982987,68.6804193347711,88.19863944528849,78.65112840894274,64.50581369148055,115.65898149300814,37.33630940518894,68.70953354520753,125.29165973838802,101.25216047077711,125.60652849274993,127.38524247337287,131.96211577570284,91.9565114605812,147.50593208410297,81.98780397107853,121.35073135337916,69.29646455628166,126.64912159190051,103.24243313676794,68.66585760041157,87.76103919165953,94.19660291114536,88.60022573334675,135.56917053666737,94.5568612000208,59.74110812497538,82.75868534480233,99.44847912361456,52.354560450833695,70.61161377563892,37.33630940518894,110.1544370418187,113.33578428722325,114.44212511134175,74.46475676452586,106.75673280875544,99.22701245124736,88.92693630166283,84.91171886141512,95.17352573063583,88.14760348415605,101.02474944289642
ctx-lh-superiorparietal,68.18357573492314,93.34880824091971,84.19619943916709,53.150729063673246,106.061303028013,79.41032678436729,39.64845520319802,97.10818709048172,47.07440918375928,69.2314957226839,119.82160322746479,68.5638388656878,132.68760303811354,93.34880824091971,87.37276463521113,40.50925820105819,100.5236290630218,135.04443713089407,116.76472069936193,67.06713054842886,44.11349000022555,56.00892785976178,53.637673327615545,23.53720459187964,118.23282116231516,124.18534535121283,100.92076099594176,0.0,92.54728521139883,47.34976240700686,148.35767590522573,124.63546846704592,70.80254232723568,103.16006979447037,96.30160954002794,94.70480452437458,103.92304845413264,55.50675634551167,120.43670536842163,100.93562304756433,80.68457101577724,128.2848393225014,47.3392015141785,92.13576938409967,138.13399291991817,71.02816342831905,135.08885964430968,127.31457104353767,97.53973549277238,47.05316142407437,121.52777460317456,147.15977711317723,135.69450983735487,73.57988855658861,85.70880934886448,58.88972745734183,89.85543945694106,39.153543900903784,119.67455869983394,133.55523202031435,104.86658190291128,42.2965719651132,122.71919165313956,97.77525249264254,151.0231770292229,144.68586662144995,94.72592042308166,121.90570126126177,101.28672173587218,111.61989070053778,88.20997676000147,103.34892355511015
ctx-lh-superiortemporal,38.13135192987524,72.72551134230683,56.19608527290847,99.54898291795854,54.7905101272109,62.8887907341205,72.44998274671983,34.68429039204925,78.74642849044012,82.48636250920512,47.7027944674104,89.19641248391103,79.06326580656784,25.553864678361276,53.319789947073126,89.49860334105779,35.185224171518364,59.413803110051795,44.14748010928823,96.64884893261792,63.33245613427605,74.06753674856482,63.13477647065839,88.48163651289458,76.72027111526653,69.02897942168927,79.93747556684536,92.54728521139883,0.0,52.583267300539625,90.6697303403953,54.85435260760991,23.49468024894146,30.14962686336267,118.50316451470822,76.96752561957543,116.67476162392619,101.15334893121434,89.58794561770016,107.54068997360952,129.69579792730372,128.94960255851896,80.65977932030313,129.48358969382954,96.5090669315583,92.02173656261873,88.02272433866155,133.7235955244997,87.34414691323055,93.04300081145277,123.32072007574396,122.05326705991938,124.11285187280163,109.7679370308106,128.4562182223967,74.97332859090625,123.0,95.72878355019456,80.86408349817613,120.09995836801943,104.10571550111935,115.6027681329474,130.09611831257686,136.09188072769072,101.82828683622247,110.24064586167844,110.14535850411491,107.80538019969133,46.06517122512408,87.55569655939013,39.344631145812,94.10632284814874
ctx-lh-supramarginal,34.36568055487916,85.74380444090407,61.27805479941412,74.31688906298487,86.72369918309528,67.00746227100382,32.77193921634788,63.76519426771944,61.04096984812741,62.0403094769844,91.27714171686141,76.6355009117837,114.76062042355818,53.96295025292817,71.65193647069142,62.82515419798029,66.47555941848101,104.31203190428226,84.68766143896052,76.83749084919418,26.19160170741759,63.33245613427605,38.691084244306204,54.53439281774392,104.17773274553444,99.9799979995999,88.7862601982987,47.34976240700686,52.583267300539625,0.0,128.2107639786925,98.83319280484669,36.6742416417845,72.81483365359011,114.84772527133482,89.20201791439474,116.83321445547922,77.25930364687478,113.89029809426262,110.1544370418187,111.53474794878949,138.19189556555045,62.76145313805282,115.13904637437292,127.4401820463232,81.29575634681062,120.78493283518438,140.49555153100044,98.38699100999075,69.54135460285484,131.56367279762298,145.41664278891878,139.87494414654827,92.56349172324907,113.72774507568502,65.95452979136459,112.68540278137182,68.9129886160802,107.52674086012279,135.38463723776047,107.68936809174804,83.09632964216891,136.27178724886528,125.16389255691915,135.9779393872403,138.49909746998352,109.84079387914127,124.26986762687083,79.50471684120383,107.70793842609746,65.39877674696982,106.00471687618433
ctx-lh-frontalpole,119.91246807567593,59.21148537234985,82.87943049997388,150.65523555456014,77.22046360907191,120.00833304400157,146.69014963520897,108.45275469069469,119.17214439624723,156.29779269074788,43.63183012434844,138.56767299770897,21.6794833886788,110.98648566379602,95.61380653441218,119.0,71.08445681019164,38.92300091205713,52.97169055259611,154.7578754054216,121.90980272316087,97.2265395866787,110.43097391583576,136.8941196691808,32.38826948140329,40.124805295477756,68.6804193347711,148.35767590522573,90.6697303403953,128.2107639786925,0.0,57.60208329565867,98.91915891272023,61.35144660071187,123.50708481702578,60.00833275470999,91.26883367283708,149.7364351118324,77.85242449660768,124.50702791409006,149.5125412799876,119.75391434103521,119.63695081370136,160.58331171077523,40.63249930782009,135.1776608763445,25.632011235952593,118.35962149314267,98.49873095629202,116.61046265237096,87.73254812211943,63.166446789415026,74.43789357578571,152.7023248022112,126.36455199145051,95.1945376584182,113.87712676389407,133.9738780509096,33.97057550292606,64.7533782902483,76.2299153875957,150.38949431393138,108.74741376235114,133.7385509118444,18.05547008526779,68.76045375068433,107.44766167767449,74.49161026585477,73.84443106964804,79.02531240052139,88.34591105421914,94.06912352095134
ctx-lh-temporalpole,77.33692520394123,66.75327707311455,83.25262758616091,114.27598172844546,27.586228448267445,71.596089278675,109.64488132147346,56.83308895353129,90.52071586106685,109.49429208867465,29.5018067243347,97.10303805751909,42.02380277890139,64.68384651518491,48.76474136094644,108.5679510721281,61.7980582219215,43.55456348076513,49.193495504995376,111.60645142642964,104.43179592442141,83.92258337301111,99.443451267542,111.02252023801297,53.225933528685054,64.89992295835181,88.19863944528849,124.63546846704592,54.85435260760991,98.83319280484669,57.60208329565867,0.0,62.52199612936234,32.71085446759225,103.46980235798269,68.70953354520753,104.14413089560064,113.89907813498755,50.78385570237849,90.69729874698585,127.65578717786359,98.73702446397704,91.7551088495894,126.49505919204908,53.301031884945715,95.77577981932593,49.72926703662542,104.81889142707053,66.15134163416491,108.24047302187847,97.94386147176351,82.06095295571457,91.7442096265481,114.89125293076057,125.11594622589081,82.90958931269651,117.58401251870936,109.7679370308106,54.31390245600108,93.7923237797209,99.34284070832683,130.70960178961604,102.6352765865616,125.62643034011593,64.10928169929842,63.35613624582863,93.57884376289333,74.90660852021001,25.865034312755125,54.378304497290095,41.291645644125154,68.70953354520753
ctx-lh-transversetemporal,22.494443758403985,66.85057965343307,55.37147279962851,76.8505042273634,51.980765673468106,47.02127178203499,51.93264869039514,34.91418050019218,56.43580423808985,64.77653896280658,59.160092968148724,68.67313885355759,83.92258337301111,29.68164415931166,41.701318923986086,70.35623639735144,46.58325879540846,74.4983221287567,58.31809324729333,75.9012516365837,49.10193478876367,56.302753041036986,51.43928459844674,65.30696746902278,77.85884663928692,77.87810988975015,78.65112840894274,70.80254232723568,23.49468024894146,36.6742416417845,98.91915891272023,62.52199612936234,0.0,39.81205847478876,100.85137579626765,70.45565981523414,104.82843125793688,78.53661566428744,83.3186653757728,91.37286249209882,108.37435120913067,116.01724009818541,58.42944463196617,108.89444430272832,96.8607247546703,71.63797875428926,90.79647570252934,120.22478945708326,73.97972695272672,74.27651041883968,112.88932633336067,118.56221995222593,117.25186565679883,88.48163651289458,110.4943437466371,57.73214009544424,106.94391053257777,72.91090453423274,80.96295449154508,115.03043075638725,97.0051545022222,92.84395510748128,116.94870670511924,117.64777940955791,106.85036265731624,107.42904635153381,94.04254356406997,99.56907150315303,44.11349000022555,79.10752176626443,31.304951684997057,81.6333265278342
ctx-lh-insula,59.95831885568507,51.710733895391584,52.392747589718944,106.30616162763097,41.02438299353203,69.8426803609369,91.07140056021979,50.73460357586329,79.25906888173743,100.26464980241042,19.395272619893746,94.15412895885129,48.92851929090027,50.41825066382212,50.21951811795888,88.02840450672726,30.215889859476256,35.81898937714463,25.41653005427767,106.42368157510809,75.48509786706248,67.05967491719595,69.70652767137379,94.40338976964757,48.38388161361178,46.66904755831214,64.50581369148055,103.16006979447037,30.14962686336267,72.81483365359011,61.35144660071187,32.71085446759225,39.81205847478876,0.0,107.00467279516349,55.57877292636101,97.25224933131366,106.75673280875544,69.34695379034324,99.34787365615834,124.683599563054,113.05308487608819,80.67837380611982,128.4172885557081,67.60917097554147,94.15412895885129,58.111960903070546,116.33142309797469,74.87322618933953,89.20762299265685,100.68266980965493,94.22313940853383,98.29038610159185,112.91589790636215,116.63618649458667,66.73829485385434,108.75660899458019,97.02061636580135,52.44044240850758,93.85627309881849,84.6817571853584,116.93160394008115,110.9684639886486,123.76590806841762,71.76350047203663,84.68766143896052,95.54580053565934,84.00595217006948,31.89043743820395,68.00735254367721,37.16180835212409,78.33900688673555
ctx-rh-bankssts,106.02358228243375,84.34453153583817,119.26860441876563,66.30987860040162,81.27115109311545,78.12809993849844,104.0096149401583,110.61645447219867,54.75399528801528,103.435970532499,114.04944804776567,61.7980582219215,103.49879226348489,120.22478945708326,73.10266752998827,78.36453279386026,125.25573839150046,131.51805959639154,126.24579200908045,77.85884663928692,113.84199576606166,64.81512169239521,112.0044641967453,73.28028384224504,96.25487000666512,127.28707711311466,115.65898149300814,96.30160954002794,118.50316451470822,114.84772527133482,123.50708481702578,103.46980235798269,100.85137579626765,107.00467279516349,0.0,81.35723692456621,67.48333127521195,62.44197306299666,61.065538563088104,31.843366656181317,34.02939905434711,36.4828726939094,53.2634959423431,47.80167361086848,89.60468737739114,52.94336596779619,98.88882646689666,32.93933818400121,39.97499218261337,73.68853370776216,58.47221562417487,84.17838202293983,73.1778655059028,56.089214649520635,53.49766350038102,63.54525946126902,58.32666628567074,57.436921923097515,92.30384607371461,88.5607136375944,95.60857702110204,66.53570470055908,35.185224171518364,33.19638534539566,115.23020437367974,77.93587107359485,18.411952639521967,55.758407437802596,84.81155581640984,52.848841046895245,84.39786727163192,36.373066958946424
ctx-rh-caudalanteriorcingulate,90.49861877399013,5.0,51.710733895391584,103.31505214633539,66.76825593049439,90.5704145954958,103.90861369491944,94.29209935090002,69.14477565225012,120.2331069215131,56.06528872662656,98.26494797230598,47.52893855326458,95.60857702110204,71.18286310622803,60.51446108162907,60.67948582511226,67.36467917239716,59.841457201508724,113.5825690852254,77.32399368889322,40.718546143004666,65.7419196555744,83.09632964216891,28.106938645110393,49.92995093127971,37.33630940518894,94.70480452437458,76.96752561957543,89.20201791439474,60.00833275470999,68.70953354520753,70.45565981523414,55.57877292636101,81.35723692456621,0.0,43.64630568559039,102.3132444994293,66.55824516917495,91.35097153287424,98.85848471426213,94.78396488858229,69.03622237637282,117.39676315810415,53.68426212587819,94.27618999514141,46.8187996428785,89.78864070694021,68.7386354243376,57.21013896155121,55.24490926773253,63.85138996137829,57.3410847473258,108.816359064251,71.28113354878694,38.379682124790975,59.70762095411272,79.3473376995095,28.61817604250837,47.031904065219386,31.843366656181317,92.82241108697835,77.25930364687478,84.59905436823747,59.033888572581766,73.35529974037323,64.31174076325411,52.630789467763066,61.72519744804386,59.54829972383762,67.468511173732,64.8382603097893
ctx-rh-caudalmiddlefrontal,120.86769626331099,48.27007354458868,88.14193099768123,108.07867504739313,96.13012014972206,112.22299229658778,123.69316876852982,128.0859086707043,78.12809993849844,139.14381049834736,97.7454684371608,107.80074211247342,79.7370679169983,131.55227098001768,96.84007434941384,65.12296062065974,103.38762014864255,108.90821823902914,103.39245620450265,123.42609124492276,102.34256201600583,54.63515351859094,92.20086767487604,89.67719888578144,63.39558344238185,90.1443287178955,68.70953354520753,103.92304845413264,116.67476162392619,116.83321445547922,91.26883367283708,104.14413089560064,104.82843125793688,97.25224933131366,67.48333127521195,43.64630568559039,0.0,105.8347768930421,80.20598481410225,91.10433579144299,82.35289915965315,85.14105942493316,76.79192665899195,110.42191811411355,72.11795892841117,101.33607452432722,73.43704787094863,73.27346040688948,77.31752712031083,58.01723881744115,29.546573405388315,62.03224967708329,43.32435804486894,109.93634521849451,40.024992192379,51.96152422706632,25.80697580112788,79.63039620647382,60.149812967290266,38.01315561749642,35.05709628591621,84.69356528095862,56.462376853972415,55.20869496736904,82.41359111214607,81.52300288875527,50.48762224545735,49.040799340956916,94.29209935090002,71.46327728281149,98.85848471426213,69.17369442208505
ctx-rh-cuneus,71.03520254071216,102.43534546239398,113.28724553099524,4.242640687119285,87.78382538941898,51.79768334587948,52.583267300539625,87.92610533851708,33.77869150810907,49.759421218498915,122.33722491539524,22.360679774997898,129.47200469599596,93.64293886887575,66.41535966928132,68.51277253184256,119.20570456148481,140.9751751195933,128.53404218338423,23.345235059857504,85.76129663198896,65.92419889539804,92.57429448826494,36.837480912787726,120.8056290079233,139.02877400020472,125.29165973838802,55.50675634551167,101.15334893121434,77.25930364687478,149.7364351118324,113.89907813498755,78.53661566428744,106.75673280875544,62.44197306299666,102.3132444994293,105.8347768930421,0.0,94.09569596958194,56.43580423808985,48.176757881783615,89.33084573650918,33.793490497431605,39.97499218261337,126.68859459319927,23.40939982143925,130.06152390311286,93.24162160752032,65.49045732013177,70.00714249274856,110.16351483136329,133.34541611919025,124.27389106324787,18.24828759089466,83.8868285251028,67.47592163134935,91.35097153287424,32.802438933713454,119.9458211026962,132.21195104830727,120.62338081814819,45.2990066116245,96.21330469326995,78.26237921249263,148.6102284501306,121.69223475637219,70.45565981523414,104.27847332982968,88.21564487096379,86.70640114778148,76.02631123499285,73.70210309075311
ctx-rh-entorhinal,94.32921074619463,68.0808343074613,104.51794104363135,96.29122493768578,37.603191353926334,69.14477565225012,113.79367293483412,82.32253640407346,75.29276193632427,109.88175462741756,69.6212367026039,79.35993951610598,57.0350769263968,94.37690395430441,48.91829923454004,99.93998198919189,96.22889378975526,85.38149682454625,88.24397996464121,97.66780431646859,116.72617529928752,74.6993975879324,112.1160113453917,100.04498987955368,61.82232606429493,93.13968005098579,101.25216047077711,120.43670536842163,89.58794561770016,113.89029809426262,77.85242449660768,50.78385570237849,83.3186653757728,69.34695379034324,61.065538563088104,66.55824516917495,80.20598481410225,94.09569596958194,0.0,51.15662224971465,91.7551088495894,48.518037882832814,75.49834435270749,91.83681179135085,43.42810150121693,73.76991256603196,54.38749856354859,55.02726596879042,29.171904291629644,96.84523736353792,63.702433234531945,55.50675634551167,61.237243569579455,89.32524839036273,94.89467845985885,72.83543093852057,89.9833317898376,91.29074432821763,57.87054518492115,75.45859791965393,93.24162160752032,109.62663909835054,56.04462507680822,86.3075894692929,71.61703707917552,30.28200785945344,53.53503525729669,37.62977544445356,44.24929377967517,10.488088481701515,55.47972602672079,25.337718918639855
ctx-rh-fusiform,92.52567211320326,93.11283477587824,123.32477447779907,59.80802621722272,65.30696746902278,57.113921245174545,96.04165762834376,91.35644476444998,55.749439459065414,86.02906485601247,107.91967661182089,45.39823785126467,103.00485425454472,103.75933692926145,55.5517776493246,91.8313671900838,122.24974437601087,126.35268101627285,122.23747379588634,62.27358990776106,116.16367762773353,74.57211275000863,116.67476162392619,77.70456872024965,100.65286881157436,129.65338406690356,125.60652849274993,100.93562304756433,107.54068997360952,110.1544370418187,124.50702791409006,90.69729874698585,91.37286249209882,99.34787365615834,31.843366656181317,91.35097153287424,91.10433579144299,56.43580423808985,51.15662224971465,0.0,52.478567053607705,35.90264614203248,55.362442142665635,41.48493702538308,90.95603333479313,37.376463182061514,100.60318086422517,45.880278987817846,26.49528259898354,89.27485648266257,79.75587752636166,93.57350052231668,89.15716460273958,45.0111097397076,82.40145629781065,73.86474125047755,85.871997764114,65.58200972827838,97.3139250056229,105.39924098398431,113.44161493913951,80.67837380611982,55.49774770204643,64.77653896280658,118.6086000254619,75.53806987208503,42.1070065428546,66.06814663663572,71.12664760833313,46.42197755374064,69.4334213473598,31.51190251317746
ctx-rh-inferiorparietal,109.1833320612629,101.23240587875011,127.13378779852349,52.028838157314254,103.4842983258813,85.89528508596965,95.06839643120105,121.8605760695394,52.706735812417755,97.28823155962904,135.24021813055464,59.472682804797024,129.89996150884727,129.0891165048394,89.07300376657341,72.18725649309579,138.08330818748513,153.1437233450983,143.81933110677437,68.99275324264136,110.11811840019789,69.87846592477543,111.30588483993108,60.01666435249463,119.4361754243663,145.83552379307312,127.38524247337287,80.68457101577724,129.69579792730372,111.53474794878949,149.5125412799876,127.65578717786359,108.37435120913067,124.683599563054,34.02939905434711,98.85848471426213,82.35289915965315,48.176757881783615,91.7551088495894,52.478567053607705,0.0,67.83067152844649,50.78385570237849,36.40054944640259,119.6202324023825,52.46903848937962,126.44761761298629,64.33506042586733,65.90902821313632,68.73136110975832,83.3606621854697,114.95216396397242,101.13851887386922,45.34313619501854,51.710733895391584,69.81403870282824,63.166446789415026,43.87482193696061,116.55899793666725,112.39661916623649,108.63240768757728,43.18564576337837,65.46754921333164,35.86084215408221,142.9895101047626,111.14854924829204,45.79301256742124,86.55056325639943,105.3612832116238,82.92767933567175,99.90495483208028,66.4304147209695
ctx-rh-inferiortemporal,121.99180300331658,97.92343948207701,137.7171013345837,93.02687783646186,79.8373346248483,88.74119674649424,128.64291663360248,117.04272724095249,82.68615361715648,121.39192724394815,115.90926019951986,80.84553172563095,100.09495491781792,129.77287852244012,79.51729371652434,109.66312051004202,136.9598481307569,132.14386100004796,132.57827876390613,97.94386147176351,139.89639023220005,90.76342875850384,137.04743704279917,104.94284158531252,99.7897790357309,134.22741895752895,131.96211577570284,128.2848393225014,128.94960255851896,138.19189556555045,119.75391434103521,98.73702446397704,116.01724009818541,113.05308487608819,36.4828726939094,94.78396488858229,85.14105942493316,89.33084573650918,48.518037882832814,35.90264614203248,67.83067152844649,0.0,81.8413098624405,67.54257916307313,80.48602363143554,72.49827584156743,94.27618999514141,16.792855623746664,42.24926034855522,105.01904589168576,63.7808748764079,73.35529974037323,70.02856560004639,78.41555968046137,83.98214095865859,89.0,85.09406559801923,90.64215354899729,94.71536306217698,91.67333309092672,112.47221879201993,102.41093691593686,32.7566787083184,62.32976816898969,109.20164833920778,58.31809324729333,41.66533331199932,51.12729212465687,86.54478609367523,46.06517122512408,91.34549797335389,35.608987629529715
