10.035,42.171,32.038,58.178,15.493,24.884,0,6.7643,29.596,29.636,0,11.85,19.49,11.107,18.496,15.508,18.318,9.9833,35.282,27.519,85.506,29.98,3.4141,52.689,86.203,89.233,47.317,51.926,14.991,15.21,6.6572,87.816,14.992,37.106,44.609,24.021,33.959,19.898,53.95,23.909,82.003,99.492,18.462,99.116,93.789,108.28,92.157,82.98,3.2578,12.297,25.542,23.98,43.329,46.653,60.235,78.51,13.935,82.897,69.641,80.163,58.22,80.716,61.418,78.771,36.74,65.41,57.75,63.205,71.797,63.286,63.628,75.328,56.885,52.919,58.794,70.972,26.344,68.903,66.893,70.538,56.128,58.76,53.239,35.91,26.279,46.293
4.2969,37.536,25.725,37.16,16.432,4.2891,0,15.389,8.2422,7.2363,11.85,0,10.069,12.818,31.104,3.0339,4.2058,23.47,4.4219,43.359,46.206,0,0,4.7344,32.848,16.734,51.672,7.2781,33.753,2.0938,47.159,22.098,17.315,27.06,43.242,43.353,42.794,0,26.233,56.969,49.04,79.322,39.364,74.715,72.16,20.806,12.865,18.602,48.318,0.83594,2.8828,22.399,19.947,45.101,39.816,6.4531,3.2188,24.32,78.979,38.025,58.587,27.154,34.534,8.6094,34.166,70.755,21.59,59.491,49.273,41.753,48.531,10.383,53.877,61.948,47.228,92.183,20.689,46.561,52.128,74.622,51.225,58.887,47.016,6.375,10.082,31.079
4.3633,66.946,28.763,74.824,31.305,32.799,4.2617,19.286,33.264,20.366,19.49,10.069,0,7.7192,27.247,5.5917,6.7209,13.385,48.595,17.605,76.111,69.678,6.3828,72.319,125.6,130.63,68.391,111.12,24.555,45.413,31.052,117.05,18.956,53.48,34.149,30.759,32.912,43.261,85.646,30.259,93.328,124.23,19.247,98.563,95.674,132.62,104.2,109.31,10.395,14.714,24.298,35.075,64.743,44.944,60.911,94.241,36.291,77.223,73.806,58.294,73.124,86.662,29.726,90.024,33.585,54.93,75.738,72.552,37.145,43.281,41.755,87.672,51.886,62.087,46.56,88.689,23.31,51.729,59.485,80.666,38.516,49.592,54.723,38.658,27.307,10.853
0.99219,25.324,10.37,27.908,25.514,6.4824,4.5312,7.6902,19.017,4.6094,11.107,12.818,7.7192,0,28.709,11.7,7.0231,8.9984,11.603,1.0195,25.01,7.4544,0,18.452,33.142,43.149,21.422,19.176,0,9.0625,6.5009,30.872,1.8984,26.491,9.3047,1.25,12.176,11.781,35.901,6.8359,45.436,55.282,1.9062,18.667,42.154,62.955,35.118,52.445,0,4.2266,1.5391,8.1406,25.617,14.351,27.753,58.702,2.9349,52.159,81.251,68.514,57.955,71.662,27.667,44.587,17.746,78.412,22.789,68.381,33.203,41.24,47.398,54.928,62.535,22.254,63.021,75.189,0.64844,58.137,68.335,78.554,50.866,51.425,26.155,18.553,10.38,14.402
2.5703,21.684,5.4609,28.453,14.773,28.383,0,3.0781,21.625,5.7083,18.496,31.104,27.247,28.709,0,11.479,26.679,11.676,9.2891,0,5.0859,28.837,0,43.392,41.211,41.632,23.306,52.884,0,22.813,2.8516,39.687,5.5078,5.2109,0,5.125,3.0391,36.693,28.206,2.5156,10.977,67.894,1.1953,8.2422,3.125,93.621,32.863,48.911,2.5234,2.5391,2.7891,3.8125,20.434,51.804,27.574,72.107,17.686,26.312,70.177,33.049,18.224,70.015,18.568,39.988,39.747,46.646,13.044,13.26,3.3255,2.4062,4.4219,59.71,9.9948,30.727,5.9531,54.547,38.58,46.769,105.36,79.114,55.844,40.444,17.713,38.286,7.4141,37.995
0,0,0,4.1152,5.9462,2.6973,0,0.53125,3.3023,0,15.508,3.0339,5.5917,11.7,11.479,0,4.9372,9.5358,0,0,0,0,1.9375,0,3.9258,2.0547,0,2.3359,0,0,0,1.8281,0,0,0,0,0,0,4.3672,1.375,2.5938,7.8672,0,2.9531,0,3.5703,0,1.8594,0,0,1.5938,0,0.84375,1.7031,2.0469,14.299,8.7974,21.188,23.095,27.499,9.752,22.112,3.2828,31.93,0.29492,23.722,21.022,0,0,0,0,18.519,0,0,2,21.103,1.5625,2.1406,7.8242,30.181,12.066,1.5469,0,20.015,0,6.3407
0,3.0898,14.846,13.307,11.548,4.9141,3.125,15.803,7.5799,0,18.318,4.2058,6.7209,7.0231,26.679,4.9372,0,4.0963,0,18.139,1.0898,3.3359,0,1.8359,0,7.0156,16.164,4.9062,19.081,3.6953,31.23,2.1895,0,7.4609,0,0.64062,1.1641,1.2305,5.0443,12.868,5.8893,26.265,20.434,13.681,35.513,4.3503,2.8438,2.2188,5.1335,1.013,0,9.7771,1.1641,33.185,0,3.4518,0.80469,4.4141,7.9479,4.6289,23.281,10.379,16.058,11.057,14.378,2.4405,0,23.071,1.2969,5.7753,0,4.5547,3.0703,31.995,4.3752,48.857,16.348,17.611,36.069,1.8594,3.3984,4.2344,22.931,1.3672,0,12.302
62.154,44.449,11.438,51.512,24.089,21.426,3.3919,5.0068,18.19,45.728,9.9833,23.47,13.385,8.9984,11.676,9.5358,4.0963,0,23.653,3.0703,48.488,31.87,4.5391,45.342,102.51,98.978,52.602,71.137,5.3516,10.611,9.7111,77.194,10.172,20.547,14.594,3.3867,11.555,26.601,51.849,11.784,62.505,107.66,1.1641,53.932,77.433,117.25,90.63,86.213,2.8516,2.4922,18.922,25.066,33.065,16.441,55.004,88.333,9.7734,81.319,78.004,71.552,69.247,85.057,31.272,84.932,11.252,62.189,61.69,73.834,41.759,35.878,50.476,82.238,70.472,48.617,72.383,79.964,9.7227,83.14,79.668,85.006,56.842,61.751,29.146,34.31,21.244,16.329
0,47.299,41.193,57.196,7.1414,13.539,0,1.2344,26.325,0,35.282,4.4219,48.595,11.603,9.2891,0,0,23.653,0,6.7149,60.525,24.128,0,17.504,26.223,52.948,38.228,45.045,58.417,17.758,7.4115,22.354,5.4831,0,95.429,81.573,96.105,23.406,24.602,19.367,47.807,63.643,3.7793,112.09,81.679,63.898,17.807,30.293,13.719,22.962,8.2125,55.283,7.4609,1.4219,4.0156,0,0,8.0143,66.896,24.188,11.707,5.8359,0,0,2.6953,23.306,0,8.1094,0,5.1641,7.1094,1.8281,37.768,3.6562,6.7774,38.609,0,10.435,8.7383,79.371,55.735,72.168,0,0,7.0312,14.863
0,47.133,57.567,58.611,2.6172,32.003,0,45.858,15.864,0,27.519,43.359,17.605,1.0195,0,0,18.139,3.0703,6.7149,0,9.3809,6.9062,12.812,10.801,18.087,8.7984,64.306,6.4531,43.051,17.148,60.085,39.754,47.498,48.465,12.322,4.0469,13.487,2.2969,10.943,23.242,22.481,79.44,19.138,48.862,23.082,37.037,27.396,18.695,48.14,4.0352,8.0234,34.639,1.4688,11.682,42.902,0,0,0,11.844,2.0312,3.6406,0,13.518,0,52.783,3.6406,0,2.6094,18.128,10.761,20.95,0,0,6.9063,29.552,7.1133,12.99,67.226,55.494,8.5781,0,3.5391,30.382,0,0,4.7773
0,62.276,38.764,56.265,29.883,12.561,6.5547,1.5469,62.132,0,85.506,46.206,76.111,25.01,5.0859,0,1.0898,48.488,60.525,9.3809,0,9.1992,8.0781,98.445,98.194,118.04,27.291,87.667,41.808,9.4818,23.948,102.78,10.527,14.625,35.676,51.389,60.889,6.7578,63.619,11.118,26.171,51.654,0,31.301,27.758,86.777,102,86.422,16.608,42.546,0,64.213,15.539,49.795,96.658,5.25,0,7.9609,101.2,41.475,18.56,17.026,14.102,0,24.09,64.845,5.9844,71.9,104.55,18.867,57.13,0,63.389,46.292,104.25,92.73,16.355,103.15,93.839,93.905,53.387,72.147,14.551,0,11.641,19.548
8.7617,75.883,6.1172,92.804,55.091,70.417,9.8216,5.5859,89.917,2.7969,29.98,0,69.678,7.4544,28.837,0,3.3359,31.87,24.128,6.9062,9.1992,0,29.497,73.642,35.341,78.181,55.872,22.196,30.04,42.559,45.474,83.971,63.726,2.5859,1.4062,6.8008,8.3359,13.841,1.1289,5.1888,4.3138,21.97,3.5885,42.663,53.624,16.179,100.56,21.565,16.812,37.596,25.95,70.102,1.9141,0,2.1953,72.593,0,72.636,84.975,66.585,70.415,120.71,0,54.878,4.6588,40.611,5.8021,1.6938,0,3.1641,0,95.055,7.1832,6.9258,12.379,103.12,2.5703,0,2.875,123.38,15.529,14.961,3.6016,2.6406,3.9766,10.052
7.8908,30.708,2.5234,36.944,5.4609,18.326,8.6412,0,13.294,4.3333,3.4141,0,6.3828,0,0,1.9375,0,4.5391,0,12.812,8.0781,29.497,0,15.138,32.932,19.917,35.268,41.654,0,40.709,13.044,11.768,14.751,1.5234,0,0,0,27.254,5.457,6.5508,1.8984,42.9,19.337,24.631,49.742,46.276,15.325,9.4805,4.9297,6.5927,4.2422,7.8535,0,0,2.4453,0,0,3.3594,7.5169,0,5.1719,1.8516,0,1.5,2.9453,2.2812,0,2.4844,0,0,0,6.6016,0,0,4.4688,11.094,0,0,0,9.1641,2.3867,4.5234,0,0,0,0
13.405,76.13,31.954,77.354,58.756,28.158,23.33,5.2656,66.739,4.7031,52.689,4.7344,72.319,18.452,43.392,0,1.8359,45.342,17.504,10.801,98.445,73.642,15.138,0,62.358,22.356,64.206,30.822,78.407,25.319,52.954,72.734,21.238,11.566,66.047,31.77,41.777,57.455,49.346,10.126,63.878,74.686,7.3359,133.6,116.8,68.975,90.712,69.303,22.655,41.417,27.1,71.138,9.9948,2.2031,20.214,92.174,1.4688,84.424,128.06,83.961,63.451,97.538,5.6562,51.16,4.332,83.924,16.031,29.04,4.7578,2.3281,2.5234,84.234,52.598,9.25,36.526,124.19,4.2031,45.098,52.897,132.02,59.806,70.662,4.7734,1.4844,7.9981,32.387
11.145,64.989,59.496,74.532,70.268,72.529,8.3945,1.7812,79.275,1.8984,86.203,32.848,125.6,33.142,41.211,3.9258,0,102.51,26.223,18.087,98.194,35.341,32.932,62.358,0,63.088,60.526,21.657,91.1,44.31,52.52,44.517,69.588,20.242,99.196,71.468,109.11,41.088,67.283,26.139,84.344,64.644,17.526,133.64,116.45,35.587,76.178,22.508,54.489,94.645,54.594,82.975,24.283,9.5,89.906,82.138,5.1641,121.01,124.51,127.12,67.236,100.23,8.3945,51.89,5.6992,116.19,19.899,34.943,22.788,2.5859,12.563,93.222,79.338,24.07,110.71,113.9,0,82.226,98.981,125.03,115.57,110.76,11.586,11.766,12.449,76.64
5.3554,67.798,65.612,64.861,51.303,34.445,27.239,7.8027,51.658,5.75,89.233,16.734,130.63,43.149,41.632,2.0547,7.0156,98.978,52.948,8.7984,118.04,78.181,19.917,22.356,63.088,0,72.459,33.917,91.47,87.12,41.313,20.331,60.093,9.2865,128.69,114.99,138.44,91.512,92.84,43.577,98.406,86.461,11.551,143.72,128.54,90.456,69.042,81.32,26.37,26.171,23.932,68.787,53.692,10.781,46.694,37.546,0,82.553,139.44,128.17,71.109,74.227,11.336,28.987,5.7487,139.44,17.129,34.579,7.0051,9.0391,5.7656,37.787,84.961,16.957,47.806,124.22,0,45.129,70.031,140.27,122.74,119.3,2.9375,2.5234,11.375,77.059
1.1953,58.296,86.855,82.93,42.217,17.83,5.4,46.415,61.919,2.2188,47.317,51.672,68.391,21.422,23.306,0,16.164,52.602,38.228,64.306,27.291,55.872,35.268,64.206,60.526,72.459,0,65.415,56.741,21.705,97.462,77.837,19.697,28.764,21.695,9.9297,26.33,52.312,28.41,20.513,26.118,21.425,83.62,95.739,110.11,57.632,71.643,54.128,61.381,32.601,43.246,65.645,8.3151,7.7266,37.938,63.774,1.9453,54.572,68.739,67.598,14.641,71.772,12.281,36.396,28.35,49.163,9.3145,32.209,3.6953,7.3516,17.688,58.346,68.515,19.205,46.998,52.831,6.8255,39.809,35.578,78.689,57.84,61.153,22.939,4.9024,8.6261,31.567
9.1685,77.267,30.687,88.242,78.409,67.934,23.266,6.8984,88.153,10.469,51.926,7.2781,111.12,19.176,52.884,2.3359,4.9062,71.137,45.045,6.4531,87.667,22.196,41.654,30.822,21.657,33.917,65.415,0,93.363,23.211,67.725,55.405,70.646,5.8398,51.885,41.783,42.021,16.671,27.075,7.3789,54.245,63.648,7.6862,131.31,122.55,32.944,103.89,66.86,40.058,96.92,35.218,92.033,1.7422,6.7344,32.634,136.46,4.4688,121.48,125.81,116.19,69.113,129.58,8.6094,80.575,1.4961,78.929,34.824,14.521,5.8516,2.6484,2.6094,121.77,27.779,17.357,15.132,116.4,2.3828,36.859,58.868,139.65,64.231,36.126,0,12.027,5.4609,39.721
2.7891,61.678,35.628,34.99,20.539,17.875,2.1276,20.972,25.585,0,14.991,33.753,24.555,0,0,0,19.081,5.3516,58.417,43.051,41.808,30.04,0,78.407,91.1,91.47,56.741,93.363,0,103.46,13.217,105.78,25.234,55.146,45.214,15.653,17.754,59.815,79.942,66.211,82.36,105.88,27.826,25.399,67.664,73.426,102.45,96.174,39.417,41.761,44.256,19.799,0,31.048,25.602,0,3.2109,0,6.1354,12.635,33.171,0,23.437,0,68.766,13.344,7.7422,47.386,3.9922,24.159,7.8555,0,48.638,39.954,45.955,53.729,37.344,64.854,81.856,31.596,11.13,31.694,47.951,0,0,9.1133
11.894,78.947,23.025,91.89,73.145,38.402,47.087,15.852,82.16,0,15.21,2.0938,45.413,9.0625,22.813,0,3.6953,10.611,17.758,17.148,9.4818,42.559,40.709,25.319,44.31,87.12,21.705,23.211,103.46,0,78.487,104.62,18.575,3.3984,1.7656,36.068,25.641,17.956,2.0625,17.301,9.513,24.245,15.81,100.59,107.5,53.116,110.6,18.289,49.883,93.141,15.226,90.47,1.6719,0,0,84.632,0,47.756,52.672,19.779,42.758,89.069,4.2812,27.663,4.7812,19.754,1.3086,1.5781,0,2.6055,0,68.256,6.4141,0,7.6797,80.301,2.2266,21.869,7.0976,85.915,4.0469,4.8281,7.4141,0,1.7031,6.6328
1.9453,51.46,33.501,18.401,7.1843,59.314,9.7842,13.039,6.5429,0,6.6572,47.159,31.052,6.5009,2.8516,0,31.23,9.7111,7.4115,60.085,23.948,45.474,13.044,52.954,52.52,41.313,97.462,67.725,13.217,78.487,0,50.285,42.04,71.096,13.609,26.234,22.027,67.647,18.867,101.95,23.453,135.59,15.021,38.22,28.391,77.876,40.123,38.36,11.452,21.896,6.5351,19.973,3.1875,49.274,22.148,2.0977,0,2.1953,20.295,0,37.148,3.4219,55.399,6.4844,48.39,12.13,2.3125,28.72,8.0234,38.359,13.448,3.9805,20.944,37.865,15.524,87.141,44.346,88.953,96.191,30.307,9.7734,2.9141,79.329,1.3516,1.3906,19.561
6.5234,65.218,85.627,55.9,55.462,47.695,14.315,4.7852,51.137,2.8438,87.816,22.098,117.05,30.872,39.687,1.8281,2.1895,77.194,22.354,39.754,102.78,83.971,11.768,72.734,44.517,20.331,77.837,55.405,105.78,104.62,50.285,0,47.866,14.564,118.27,139.43,134.44,104.24,81.783,55.775,101.81,95.372,15.96,134.63,132.33,100.06,29.032,65.875,51.215,22.176,26.309,66.678,39.152,6.5859,57.204,29.658,0,62.899,129.41,90.761,63.015,49.387,8.375,9.4805,9.8164,108.92,11.797,27.979,6.7656,8.2109,7.3359,29.611,97.687,17.832,42.564,113.37,4.8516,85.414,63.413,138,108.04,128.89,6.2461,4.9844,18.336,64.523
4.7617,72.054,37.307,77.856,27.188,12.995,18.41,6.7703,37.979,5.2383,14.992,17.315,18.956,1.8984,5.5078,0,0,10.172,5.4831,47.498,10.527,63.726,14.751,21.238,69.588,60.093,19.697,70.646,25.234,18.575,42.04,47.866,0,7.3008,1.9453,4.3828,3.375,52.975,3.1055,42.146,6.1172,47.345,36.136,31.486,121.21,81.227,60.06,15.944,20.785,44.197,18.133,35.902,2.2031,1.2461,4.2656,4.8906,0,9.5299,33.891,21.56,11.743,10.003,0,3.6016,5.1992,4.6641,0.45312,11.488,4.4062,0,2.1953,11.789,27.614,4.6641,28.612,17.38,0,14.77,18.2,47.474,16.529,21.32,2.9062,0,2.0781,1.3281
0,61.899,52.718,75.415,43.379,5.2891,1.4609,12.197,53.807,0,37.106,27.06,53.48,26.491,5.2109,0,7.4609,20.547,0,48.465,14.625,2.5859,1.5234,11.566,20.242,9.2865,28.764,5.8398,55.146,3.3984,71.096,14.564,7.3008,0,36.904,17.682,55.36,0,21.798,24.676,19.009,24.443,35.671,63.498,25.662,28.392,32.65,52.183,50.448,0,14.548,55.004,4.9948,5.0156,44.578,2.0234,0,4.0781,23.699,34.055,27.83,5.8711,14.457,2.0625,13.717,26.174,7.2774,82.896,20.762,11.034,15.424,1.5156,108.78,51.838,98.637,56.617,2.9219,57.684,82.307,59.704,41.912,104.59,10.602,0,13.923,19.135
0,63.64,53.374,39.459,18.467,13.984,0,2.2266,47.926,0,44.609,43.242,34.149,9.3047,0,0,0,14.594,95.429,12.322,35.676,1.4062,0,66.047,99.196,128.69,21.695,51.885,45.214,1.7656,13.609,118.27,1.9453,36.904,0,51.621,18.2,2.5469,54.411,21.965,21.361,90.607,5.1406,29.6,66.516,93.372,102.74,75.365,7.7336,30.01,51.702,22.177,4.5,23.485,103.14,0,0,2.6172,29.896,14.491,0,5.6719,2.7812,0,7.0391,24.702,0,28.815,71.238,16.931,40.809,0,37.23,10.156,80.729,14.102,5.9082,99.874,99.19,26.658,9.2598,32.703,14.789,0,0,11.949
0,65.624,42.294,47.13,15.413,1.1953,0,4.4922,25.633,0,24.021,43.353,30.759,1.25,5.125,0,0.64062,3.3867,81.573,4.0469,51.389,6.8008,0,31.77,71.468,114.99,9.9297,41.783,15.653,36.068,26.234,139.43,4.3828,17.682,51.621,0,15.84,26.121,74.424,11.438,74.138,40.07,13.595,22.127,72.57,61.17,126.94,100.32,32.365,29.486,50.991,57.785,0,24.738,12.555,2.25,0,2.6328,8.3906,0,9.8415,5.8203,10.283,2.2539,67.858,5.3828,2.7969,23.187,9.5521,46.233,23.352,1.8594,17.934,15.223,26.93,35.558,27.508,86.491,87.888,13.336,0,19.277,64.594,0,0,9.1641
0,62.274,51.134,41.899,21.676,6.7344,2.0078,0.96875,49.408,0,33.959,42.794,32.912,12.176,3.0391,0,1.1641,11.555,96.105,13.487,60.889,8.3359,0,41.777,109.11,138.44,26.33,42.021,17.754,25.641,22.027,134.44,3.375,55.36,18.2,15.84,0,14.617,90.611,24.404,72.353,71.671,7.3763,26.019,70.74,110.13,116.29,100.16,31.278,30.678,77.255,34.972,6.7812,18.027,45.237,0,0,6.0156,10.688,3.5625,1.8594,0,3.8066,0,19.372,9.7812,0,29.005,30.109,28.012,47.965,0,35.837,14.039,55.664,19.871,27.447,89.048,93.031,11.254,13.659,19.401,25.892,0,0,4.2148
10.008,74.554,14.694,91.203,67.659,60.049,24.452,12.02,84.05,3.6484,19.898,0,43.261,11.781,36.693,0,1.2305,26.601,23.406,2.2969,6.7578,13.841,27.254,57.455,41.088,91.512,52.312,16.671,59.815,17.956,67.647,104.24,52.975,0,2.5469,26.121,14.617,0,1.7969,1.2969,13.59,28.607,5.8867,66.804,64.268,30.448,107.56,29.939,21.94,75.276,16.627,95.731,0,0,7.0312,98.067,5.4844,81.111,93.484,67.331,60.032,122.33,0,63.207,0,33.699,13.375,1.9688,0,3.125,0,88.766,1.7305,0,6.7359,108.53,2.4531,2.5938,9.3359,124.44,21.344,4.2891,2.875,4.8776,3.5117,9.7129
1.8438,53.22,47.515,51.267,60.879,10.262,0,2.5938,69.891,4.0078,53.95,26.233,85.646,35.901,28.206,4.3672,5.0443,51.849,24.602,10.943,63.619,1.1289,5.457,49.346,67.283,92.84,28.41,27.075,79.942,2.0625,18.867,81.783,3.1055,21.798,54.411,74.424,90.611,1.7969,0,46.313,29.666,36.293,4.5677,98.066,66.594,21.007,61.59,23.737,12.25,9.1875,38.872,24.121,47.759,3.1641,66.262,8.4938,3.9609,34.751,77.947,82.278,64.541,21.133,29.262,4.75,8.599,112.85,22.346,108.41,41.11,17.921,38.235,3.25,115.83,71.85,112.14,106.75,1.2539,50.563,79.809,115.94,118.76,117.73,5.6354,2.0625,75.39,82.59
0,59.461,79.943,77.945,10.998,33.893,1.4844,57.734,22.641,0,23.909,56.969,30.259,6.8359,2.5156,1.375,12.868,11.784,19.367,23.242,11.118,5.1888,6.5508,10.126,26.139,43.577,20.513,7.3789,66.211,17.301,101.95,55.775,42.146,24.676,21.965,11.438,24.404,1.2969,46.313,0,45.55,33.915,73.504,73.672,41.743,53.971,58.387,46.44,74.244,7.8203,30.551,49.003,1.7773,10.099,43.67,0.75781,0,4.3125,17.638,20.529,9.4947,4.0234,19.385,0,56.898,16.518,1.0312,50.931,8.2187,8.2109,7.2812,4.5,75.714,11.09,74.115,19.621,7.6693,73.407,56.672,45.669,20.969,63.414,28.115,0,7.8659,6.9609
